item,count,rank
132650,40,13994
156781,40,13994
6131,40,13994
134182,40,13994
26356,40,13994
183353,40,13994
111856,40,13994
5866,40,13994
196341,40,13994
74438,40,13994
32444,40,13994
8891,40,13994
8889,40,13994
58029,40,13994
5150,40,13994
132991,40,13994
48167,40,13994
8822,40,13994
200842,40,13994
92448,40,13994
168174,40,13994
181075,40,13994
126420,40,13994
1314,40,13994
90751,40,13994
66015,40,13994
8139,40,13994
1718,40,13994
175579,40,13994
94998,40,13994
5242,40,13994
109889,40,13994
25913,40,13994
164598,40,13994
117121,40,13994
114035,40,13994
142113,40,13994
118252,40,13994
6728,40,13994
183911,40,13994
181115,40,13994
121143,40,13994
110350,40,13994
137296,40,13994
133125,40,13994
110346,40,13994
167426,40,13994
173817,40,13994
3116,40,13994
8453,40,13994
167744,40,13994
121129,40,13994
61934,40,13994
115309,40,13994
7958,40,13994
110748,40,13994
103547,40,13994
47221,40,13994
171191,40,13994
81355,40,13994
99642,40,13994
7912,40,13994
6276,40,13994
50533,40,13994
6623,40,13994
198703,40,13994
2823,40,13994
83923,40,13994
187713,40,13994
152838,40,13994
54958,40,13994
61931,40,13994
147911,40,13994
3136,40,13994
42938,40,13994
118260,39,14123
73386,39,14123
5827,39,14123
70587,39,14123
164921,39,14123
192339,39,14123
136343,39,14123
7343,39,14123
95026,39,14123
108212,39,14123
164546,39,14123
27497,39,14123
5043,39,14123
121366,39,14123
620,39,14123
136333,39,14123
127112,39,14123
63237,39,14123
27783,39,14123
57509,39,14123
158846,39,14123
101687,39,14123
158974,39,14123
873,39,14123
109317,39,14123
94444,39,14123
8995,39,14123
52104,39,14123
133747,39,14123
53373,39,14123
95034,39,14123
2538,39,14123
140383,39,14123
7248,39,14123
165085,39,14123
147940,39,14123
6716,39,14123
749,39,14123
7052,39,14123
166042,39,14123
83361,39,14123
65672,39,14123
58889,39,14123
135274,39,14123
8825,39,14123
150324,39,14123
171757,39,14123
114426,39,14123
27711,39,14123
5020,39,14123
7278,39,14123
8757,39,14123
60479,39,14123
207405,39,14123
57843,39,14123
143462,39,14123
139195,39,14123
103259,39,14123
87433,39,14123
104298,39,14123
93061,39,14123
6626,39,14123
118103,39,14123
2308,39,14123
131453,39,14123
62010,39,14123
7769,39,14123
168426,39,14123
119563,39,14123
26308,39,14123
92804,39,14123
130784,39,14123
109728,39,14123
165897,39,14123
79832,39,14123
99367,39,14123
6284,39,14123
113374,39,14123
141038,39,14123
6133,39,14123
85585,39,14123
158428,39,14123
190813,39,14123
25944,39,14123
128093,39,14123
48268,39,14123
139713,39,14123
189809,39,14123
92819,39,14123
31682,39,14123
139084,39,14123
42794,39,14123
3803,39,14123
110746,39,14123
31613,39,14123
79166,39,14123
2030,39,14123
7703,39,14123
3631,39,14123
33021,39,14123
62198,39,14123
87909,39,14123
172511,39,14123
90243,39,14123
120811,39,14123
26602,39,14123
66234,39,14123
135693,39,14123
108660,39,14123
25822,39,14123
6456,39,14123
7423,39,14123
166369,39,14123
7880,39,14123
6479,39,14123
146006,39,14123
183055,39,14123
49435,39,14123
5491,39,14123
65300,39,14123
165539,39,14123
92307,38,14244
27304,38,14244
2658,38,14244
104406,38,14244
170973,38,14244
60885,38,14244
117464,38,14244
135829,38,14244
164699,38,14244
26339,38,14244
151313,38,14244
4260,38,14244
171727,38,14244
79494,38,14244
48704,38,14244
62974,38,14244
127200,38,14244
117543,38,14244
6194,38,14244
81305,38,14244
8736,38,14244
8775,38,14244
77818,38,14244
136441,38,14244
163510,38,14244
103203,38,14244
192377,38,14244
96853,38,14244
186003,38,14244
7200,38,14244
164228,38,14244
162990,38,14244
97834,38,14244
6540,38,14244
185869,38,14244
4101,38,14244
166562,38,14244
93574,38,14244
160301,38,14244
136451,38,14244
121483,38,14244
113868,38,14244
152123,38,14244
6719,38,14244
170937,38,14244
58649,38,14244
53498,38,14244
44777,38,14244
60625,38,14244
95773,38,14244
146674,38,14244
8996,38,14244
80646,38,14244
118922,38,14244
65845,38,14244
112640,38,14244
58520,38,14244
146048,38,14244
190749,38,14244
134621,38,14244
172789,38,14244
144532,38,14244
170489,38,14244
8149,38,14244
115008,38,14244
172583,38,14244
8821,38,14244
78009,38,14244
25965,38,14244
112404,38,14244
58365,38,14244
178085,38,14244
8393,38,14244
116493,38,14244
2480,38,14244
4088,38,14244
69495,38,14244
141060,38,14244
116453,38,14244
6089,38,14244
113771,38,14244
560,38,14244
116941,38,14244
6086,38,14244
147188,38,14244
93404,38,14244
40833,38,14244
71170,38,14244
121159,38,14244
60096,38,14244
39481,38,14244
76244,38,14244
4739,38,14244
174681,38,14244
158310,38,14244
31647,38,14244
5370,38,14244
137108,38,14244
43482,38,14244
165859,38,14244
73641,38,14244
5748,38,14244
33110,38,14244
5317,38,14244
189205,38,14244
157847,38,14244
100060,38,14244
5178,38,14244
27699,38,14244
60135,38,14244
30954,38,14244
4551,38,14244
135248,38,14244
100426,38,14244
72995,38,14244
163909,38,14244
120311,38,14244
76051,38,14244
130444,38,14244
100906,38,14244
190287,38,14244
43011,38,14244
32280,38,14244
27764,38,14244
48833,38,14244
39941,38,14244
121137,38,14244
31932,38,14244
190077,38,14244
111680,38,14244
76143,38,14244
177119,38,14244
87040,38,14244
133145,38,14244
90868,38,14244
32497,38,14244
6706,37,14380
206208,37,14380
86721,37,14380
6742,37,14380
33933,37,14380
55050,37,14380
8729,37,14380
40828,37,14380
75929,37,14380
200008,37,14380
6068,37,14380
174645,37,14380
6605,37,14380
134180,37,14380
53379,37,14380
226,37,14380
72852,37,14380
92352,37,14380
207309,37,14380
43762,37,14380
72726,37,14380
86750,37,14380
91707,37,14380
154890,37,14380
179451,37,14380
161034,37,14380
88194,37,14380
34057,37,14380
81736,37,14380
180435,37,14380
174035,37,14380
46848,37,14380
170781,37,14380
4163,37,14380
8597,37,14380
49085,37,14380
86725,37,14380
135512,37,14380
91762,37,14380
160646,37,14380
5510,37,14380
149532,37,14380
5322,37,14380
59846,37,14380
99841,37,14380
69911,37,14380
194200,37,14380
183397,37,14380
73981,37,14380
142,37,14380
31983,37,14380
144540,37,14380
79477,37,14380
151717,37,14380
60737,37,14380
79528,37,14380
26080,37,14380
26096,37,14380
165699,37,14380
183641,37,14380
26253,37,14380
26104,37,14380
2225,37,14380
106852,37,14380
162348,37,14380
5274,37,14380
163118,37,14380
84834,37,14380
4421,37,14380
1561,37,14380
181217,37,14380
118300,37,14380
151597,37,14380
166765,37,14380
26544,37,14380
46561,37,14380
60411,37,14380
8834,37,14380
45194,37,14380
8887,37,14380
67405,37,14380
133151,37,14380
2760,37,14380
175755,37,14380
6088,37,14380
59945,37,14380
87287,37,14380
184069,37,14380
46331,37,14380
121370,37,14380
144656,37,14380
57964,37,14380
26387,37,14380
5201,37,14380
6113,37,14380
68548,37,14380
4539,37,14380
26689,37,14380
127226,37,14380
136497,37,14380
175431,37,14380
5910,37,14380
55487,37,14380
86096,37,14380
92768,37,14380
1368,37,14380
6905,37,14380
175665,37,14380
142538,37,14380
50354,37,14380
7461,37,14380
6913,37,14380
27147,37,14380
38086,37,14380
98189,37,14380
122908,37,14380
64524,37,14380
180137,37,14380
142020,37,14380
83158,37,14380
125537,37,14380
102854,37,14380
147262,37,14380
136800,37,14380
7106,37,14380
179053,37,14380
200200,37,14380
106443,37,14380
4656,37,14380
171501,37,14380
129401,37,14380
8402,37,14380
67140,37,14380
129250,37,14380
200448,37,14380
146668,36,14515
136590,36,14515
66019,36,14515
82564,36,14515
80836,36,14515
193119,36,14515
200982,36,14515
3065,36,14515
37976,36,14515
62299,36,14515
141538,36,14515
132344,36,14515
26873,36,14515
203278,36,14515
5430,36,14515
26775,36,14515
135601,36,14515
27841,36,14515
136030,36,14515
136339,36,14515
4013,36,14515
171541,36,14515
146904,36,14515
2220,36,14515
139634,36,14515
174551,36,14515
44392,36,14515
8816,36,14515
132130,36,14515
69761,36,14515
37277,36,14515
8397,36,14515
5156,36,14515
78903,36,14515
61567,36,14515
169792,36,14515
116155,36,14515
95298,36,14515
74456,36,14515
141058,36,14515
8992,36,14515
133729,36,14515
164639,36,14515
114928,36,14515
90061,36,14515
82906,36,14515
73914,36,14515
32830,36,14515
77312,36,14515
179785,36,14515
195733,36,14515
144426,36,14515
6435,36,14515
26323,36,14515
139,36,14515
147260,36,14515
32646,36,14515
188067,36,14515
61011,36,14515
142969,36,14515
979,36,14515
56372,36,14515
71268,36,14515
86973,36,14515
100034,36,14515
163022,36,14515
49953,36,14515
2223,36,14515
90353,36,14515
26809,36,14515
32593,36,14515
51773,36,14515
32602,36,14515
107625,36,14515
73614,36,14515
47719,36,14515
104386,36,14515
5624,36,14515
71999,36,14515
54419,36,14515
32902,36,14515
190745,36,14515
168172,36,14515
44427,36,14515
116207,36,14515
142867,36,14515
6819,36,14515
96569,36,14515
202195,36,14515
166615,36,14515
151515,36,14515
136926,36,14515
40738,36,14515
152228,36,14515
133147,36,14515
7928,36,14515
131480,36,14515
87499,36,14515
4112,36,14515
78295,36,14515
97697,36,14515
2127,36,14515
100196,36,14515
163496,36,14515
54049,36,14515
55684,36,14515
4549,36,14515
61035,36,14515
71322,36,14515
110070,36,14515
69469,36,14515
53154,36,14515
7994,36,14515
66506,36,14515
723,36,14515
27347,36,14515
143035,36,14515
27765,36,14515
30970,36,14515
32375,36,14515
131474,36,14515
136353,36,14515
94649,36,14515
74115,36,14515
122288,36,14515
59290,36,14515
87413,36,14515
1106,36,14515
43608,36,14515
71472,36,14515
1579,36,14515
61013,36,14515
86536,36,14515
147232,36,14515
110678,36,14515
86866,36,14515
85305,36,14515
166245,36,14515
108871,36,14515
54986,36,14515
657,36,14515
60353,36,14515
5534,36,14515
109351,36,14515
128908,36,14515
94122,36,14515
136495,36,14515
69509,36,14515
166572,36,14515
162660,36,14515
33755,36,14515
171729,36,14515
5280,35,14667
56931,35,14667
32250,35,14667
177951,35,14667
894,35,14667
153788,35,14667
160201,35,14667
114550,35,14667
39896,35,14667
26070,35,14667
105597,35,14667
107563,35,14667
64750,35,14667
148286,35,14667
6302,35,14667
179055,35,14667
93172,35,14667
74148,35,14667
183727,35,14667
115703,35,14667
149658,35,14667
144050,35,14667
6411,35,14667
126405,35,14667
179329,35,14667
93418,35,14667
179983,35,14667
134095,35,14667
3651,35,14667
81312,35,14667
90254,35,14667
69075,35,14667
3570,35,14667
108143,35,14667
69704,35,14667
116857,35,14667
55856,35,14667
8766,35,14667
149590,35,14667
185841,35,14667
8788,35,14667
84532,35,14667
5115,35,14667
8388,35,14667
72921,35,14667
8734,35,14667
158070,35,14667
92374,35,14667
171603,35,14667
90413,35,14667
8384,35,14667
138416,35,14667
6647,35,14667
8686,35,14667
65235,35,14667
128854,35,14667
205399,35,14667
146279,35,14667
143361,35,14667
193451,35,14667
66140,35,14667
146423,35,14667
141395,35,14667
143472,35,14667
104392,35,14667
116215,35,14667
161062,35,14667
176351,35,14667
25808,35,14667
25819,35,14667
46098,35,14667
188217,35,14667
82928,35,14667
141139,35,14667
118572,35,14667
7332,35,14667
96002,35,14667
92154,35,14667
146050,35,14667
109321,35,14667
8483,35,14667
8990,35,14667
3123,35,14667
60030,35,14667
56022,35,14667
8829,35,14667
33316,35,14667
8858,35,14667
129913,35,14667
8878,35,14667
94289,35,14667
137278,35,14667
4596,35,14667
177611,35,14667
109684,35,14667
8926,35,14667
126929,35,14667
69356,35,14667
168884,35,14667
104998,35,14667
26757,35,14667
78579,35,14667
78606,35,14667
78612,35,14667
27760,35,14667
104920,35,14667
5537,35,14667
175143,35,14667
88566,35,14667
135695,35,14667
133873,35,14667
178419,35,14667
58422,35,14667
161958,35,14667
43267,35,14667
112866,35,14667
5708,35,14667
107426,35,14667
6095,35,14667
190397,35,14667
26418,35,14667
5393,35,14667
112293,35,14667
27217,35,14667
74683,35,14667
27192,35,14667
6145,35,14667
172763,35,14667
96897,35,14667
195561,35,14667
132442,35,14667
104072,35,14667
887,35,14667
579,35,14667
176173,35,14667
75947,35,14667
132492,35,14667
27344,35,14667
141928,35,14667
151573,35,14667
30856,35,14667
73499,34,14808
52845,34,14808
121109,34,14808
102469,34,14808
176365,34,14808
59159,34,14808
34238,34,14808
116002,34,14808
101891,34,14808
184009,34,14808
90649,34,14808
5411,34,14808
179941,34,14808
49035,34,14808
97059,34,14808
27087,34,14808
203619,34,14808
8500,34,14808
109295,34,14808
169762,34,14808
171835,34,14808
7775,34,14808
183865,34,14808
65357,34,14808
194026,34,14808
2235,34,14808
32737,34,14808
147726,34,14808
25888,34,14808
62054,34,14808
32811,34,14808
172807,34,14808
67748,34,14808
195293,34,14808
7411,34,14808
744,34,14808
6108,34,14808
144618,34,14808
168040,34,14808
111287,34,14808
27166,34,14808
95754,34,14808
100511,34,14808
284,34,14808
49050,34,14808
6511,34,14808
87314,34,14808
189879,34,14808
33743,34,14808
5031,34,14808
5129,34,14808
6866,34,14808
157959,34,14808
165349,34,14808
8789,34,14808
97455,34,14808
26982,34,14808
184637,34,14808
683,34,14808
155056,34,14808
140291,34,14808
156777,34,14808
26622,34,14808
8255,34,14808
147212,34,14808
8744,34,14808
46765,34,14808
5627,34,14808
34624,34,14808
164373,34,14808
136347,34,14808
144784,34,14808
92740,34,14808
95069,34,14808
5892,34,14808
6532,34,14808
1386,34,14808
6546,34,14808
8901,34,14808
64519,34,14808
5861,34,14808
116261,34,14808
57432,34,14808
42584,34,14808
93821,34,14808
115240,34,14808
623,34,14808
175603,34,14808
133165,34,14808
51894,34,14808
60825,34,14808
144382,34,14808
6570,34,14808
169654,34,14808
163006,34,14808
33401,34,14808
127194,34,14808
185905,34,14808
71116,34,14808
107304,34,14808
26316,34,14808
58185,34,14808
54241,34,14808
32325,34,14808
6431,34,14808
107737,34,14808
2631,34,14808
39516,34,14808
134093,34,14808
6421,34,14808
128991,34,14808
102604,34,14808
1166,34,14808
113186,34,14808
169692,34,14808
3314,34,14808
66092,34,14808
83193,34,14808
162604,34,14808
26107,34,14808
160209,34,14808
87181,34,14808
128981,34,14808
27276,34,14808
177737,34,14808
32518,34,14808
77682,34,14808
80124,34,14808
7290,34,14808
138944,34,14808
96629,34,14808
170837,34,14808
136622,34,14808
7295,34,14808
6262,34,14808
79507,34,14808
43289,34,14808
98381,34,14808
77326,34,14808
160149,34,14808
134332,34,14808
74431,34,14808
162608,34,14808
132074,34,14808
3280,34,14808
162210,34,14808
164725,34,14808
63788,34,14808
85334,34,14808
32049,34,14808
168738,34,14808
26582,33,14959
8124,33,14959
26574,33,14959
200054,33,14959
163911,33,14959
1628,33,14959
199075,33,14959
79254,33,14959
95021,33,14959
109455,33,14959
26998,33,14959
179821,33,14959
167234,33,14959
4883,33,14959
159427,33,14959
2811,33,14959
187109,33,14959
7989,33,14959
133710,33,14959
5487,33,14959
54248,33,14959
27719,33,14959
65665,33,14959
183457,33,14959
186263,33,14959
97308,33,14959
39818,33,14959
136530,33,14959
5492,33,14959
49299,33,14959
42546,33,14959
822,33,14959
136515,33,14959
105837,33,14959
119948,33,14959
122948,33,14959
44856,33,14959
189065,33,14959
8685,33,14959
88889,33,14959
5790,33,14959
6655,33,14959
26146,33,14959
117310,33,14959
136475,33,14959
136351,33,14959
1001,33,14959
47619,33,14959
130462,33,14959
129437,33,14959
142374,33,14959
63273,33,14959
101243,33,14959
47907,33,14959
50774,33,14959
1115,33,14959
105128,33,14959
6843,33,14959
167770,33,14959
114248,33,14959
61473,33,14959
160187,33,14959
106243,33,14959
69714,33,14959
177495,33,14959
78913,33,14959
4070,33,14959
120795,33,14959
82066,33,14959
87469,33,14959
161334,33,14959
5775,33,14959
7180,33,14959
636,33,14959
166285,33,14959
104576,33,14959
91952,33,14959
140367,33,14959
104319,33,14959
50892,33,14959
79596,33,14959
47196,33,14959
199101,33,14959
71189,33,14959
109330,33,14959
171113,33,14959
165643,33,14959
25964,33,14959
54505,33,14959
157569,33,14959
4382,33,14959
169828,33,14959
105943,33,14959
104356,33,14959
768,33,14959
5407,33,14959
26013,33,14959
1157,33,14959
120110,33,14959
1522,33,14959
173845,33,14959
4348,33,14959
190755,33,14959
26327,33,14959
7521,33,14959
142911,33,14959
132068,33,14959
135623,33,14959
6098,33,14959
82722,33,14959
121413,33,14959
92096,33,14959
106111,33,14959
135268,33,14959
7446,33,14959
116275,33,14959
54349,33,14959
142204,33,14959
56331,33,14959
97002,33,14959
120934,33,14959
164264,33,14959
106138,33,14959
90662,33,14959
58007,33,14959
142110,33,14959
171869,33,14959
180261,33,14959
109282,33,14959
115203,33,14959
82850,33,14959
1165,33,14959
32674,33,14959
162460,33,14959
70186,33,14959
121202,33,14959
7393,33,14959
1782,33,14959
32501,33,14959
6972,33,14959
26333,33,14959
174933,33,14959
48214,33,14959
7264,33,14959
88131,33,14959
108571,33,14959
69771,33,14959
91826,33,14959
6191,33,14959
132358,33,14959
103057,33,14959
69269,33,14959
204268,33,14959
25931,33,14959
167800,33,14959
32483,33,14959
185313,33,14959
108575,33,14959
99846,33,14959
33251,33,14959
157106,33,14959
142210,33,14959
126927,33,14959
73820,33,14959
99839,33,14959
135831,32,15124
101710,32,15124
8424,32,15124
78157,32,15124
44511,32,15124
44674,32,15124
177241,32,15124
39402,32,15124
34505,32,15124
133143,32,15124
76117,32,15124
104155,32,15124
61264,32,15124
106559,32,15124
112085,32,15124
7403,32,15124
180033,32,15124
132472,32,15124
184445,32,15124
134107,32,15124
2591,32,15124
104093,32,15124
27469,32,15124
5982,32,15124
129818,32,15124
121314,32,15124
86286,32,15124
82337,32,15124
116853,32,15124
36553,32,15124
6861,32,15124
166235,32,15124
192911,32,15124
8068,32,15124
103661,32,15124
27734,32,15124
155595,32,15124
145514,32,15124
7231,32,15124
69421,32,15124
47239,32,15124
855,32,15124
98629,32,15124
140809,32,15124
5766,32,15124
62662,32,15124
1146,32,15124
117136,32,15124
152067,32,15124
134101,32,15124
155062,32,15124
52938,32,15124
8136,32,15124
184641,32,15124
149670,32,15124
7187,32,15124
185437,32,15124
168846,32,15124
107081,32,15124
155748,32,15124
134861,32,15124
176073,32,15124
67098,32,15124
40457,32,15124
187495,32,15124
171519,32,15124
91540,32,15124
105778,32,15124
140146,32,15124
53226,32,15124
58933,32,15124
83760,32,15124
5906,32,15124
171497,32,15124
6912,32,15124
82581,32,15124
6845,32,15124
27587,32,15124
189781,32,15124
25879,32,15124
59602,32,15124
25950,32,15124
180833,32,15124
5130,32,15124
159177,32,15124
172623,32,15124
26559,32,15124
165407,32,15124
96197,32,15124
106883,32,15124
57692,32,15124
146878,32,15124
25998,32,15124
58084,32,15124
195745,32,15124
72958,32,15124
80097,32,15124
53582,32,15124
106624,32,15124
33898,32,15124
170423,32,15124
30896,32,15124
167334,32,15124
97709,32,15124
8716,32,15124
3353,32,15124
132989,32,15124
168586,32,15124
3023,32,15124
136331,32,15124
51185,32,15124
193898,32,15124
66337,32,15124
31447,32,15124
107630,32,15124
168430,32,15124
8954,32,15124
25778,32,15124
54455,32,15124
118972,32,15124
33255,32,15124
6555,32,15124
6472,32,15124
774,32,15124
95796,32,15124
4076,32,15124
177233,32,15124
136249,32,15124
57776,32,15124
78898,32,15124
8843,32,15124
132979,32,15124
171705,32,15124
51182,32,15124
3346,32,15124
396,32,15124
96608,32,15124
42935,32,15124
26205,32,15124
187719,32,15124
5030,32,15124
147927,32,15124
75990,32,15124
203904,32,15124
55223,32,15124
85177,32,15124
55178,32,15124
1724,32,15124
